id	name	mail	metadata	body
11	普通のやる夫さん	sage	2018/02/12(Mon) 16:18:27 ID:2fd507e4	<br>　　　　 　 ┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓<br>　　　　 　 ┃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　┃<br>　　　　 　 ┃　&#x2009; 安らかな顔で亡くなっているお爺さんが 近所の人によって発見されました　　&#x2005;┃<br>　　　　 　 ┃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　┃<br>　　　　 　 ┗━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┛<br><br><br>　　::::::::　　::　　　　::　　　　　:::::　　::　　:::<br>　　::::::　　:: 　　＿＿＿_　　 :::::　　::::　　:::<br>　 ::::::　　::::　／_～～～＼　:::　　 :::　　 ::<br>　 ::::　　::::／　　～～～　 ＼::　　:::　　::<br>　::::　　／:::　　　 ─　 　 ─　＼　::　　::<br>　:::　　|　 :: 　　.（＿） 　（＿）　 |　:　　::::<br>　 ::: 　 ＼　　（ （ （__人__）））,／　:　 :::<br>　　:: 　ノ　　　　　 ｀ ⌒´　 　＼ :　　 :::<br>　 ／´　　　　　　　　　　　　 　　ヽ　　:::<br>　|　　　　ｌ　　　　　　　　　　　　　　＼:::<br>　ヽ　　　 -一''''''&quot;~~｀`'ー--､　　　-一'''''''ー-､.<br>　　ヽ ＿＿＿＿(⌒)(⌒)⌒)　)　　(⌒＿(⌒)⌒)⌒))<br><br><br>　　 　 　 　 　 ┏━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┓<br>　　 　 　 　 　 ┃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 ┃<br>　　 　 　 　 　 ┃　&#x2006;　しかし一緒に暮らしていたはずのお婆さんの姿は家には無く、　　&#x2002;┃<br>　　 　 　 　 　 ┃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　 　 　 　 　 　 　 ┃<br>　　 　 　 　 　 ┗━━━━━━━━━━━━━━━━━━━━━━━━━━━━━┛<br><br>
12	普通のやる夫さん	sage	2018/02/12(Mon) 16:18:42 ID:2fd507e4	<br><br>　　　　　　　　┏━━━━━━━━━━━━━━━━━━━━━━┓<br>　　　　　　　　┃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　┃<br>　　　　　　　　┃　&#x200A; 何かが溶けたような跡が残っているだけでした　　 ┃<br>　　　　　　　　┃　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　┃<br>　　　　　　　　┗━━━━━━━━━━━━━━━━━━━━━━┛<br><br><br>　　　　　　　　　　　　　　　　　　　 　 　 　 　 　＿_　　　＿_<br>　　　　　　　　　　　　　　　　,,,＿_＿_＿_＿__,イ::::::::::::::::::::::::::::::ヾ<br>　　　　　　　　　　　　　 　 丿::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::}<br>　　　　　　　　　　　 　 　｛:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::ノ<br>　　　　　　　　　　　　 ＿廴:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::ﾉ<br>　　　　　　　　　　（￣:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::｀ー- 、<br>　　　　　　　　　　..`ー､:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::と_<br>　　　　　　　　　　　　 ゝ :::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::: ｀:::、<br>　　　　　　　　　　　　　｛.:::::::::::::::::::::::::::::::::::::::::::,::::::::::::::::::::::::::::::::::::::::::::::::::j<br>　　　　　　　　　　　　　 ｀￣￣ ¨´　ﾟ゜　￣ 廴::::::::::::ー'''''':::::￣::::::::;;;;;￣<br>
13	普通のやる夫さん	sage	2018/02/12(Mon) 16:19:02 ID:2fd507e4	<br>　　　。　o　　　　　゜　　　　　　.　　。　　　　ﾟ　　　　　　　　o　　　　。<br>　○　　　　　ﾟ　　。　　゜　　　　　o　　　　　　　　　　　　　　o　　　　　　　o<br>　　　　　　　　　 　 o 　 　 　　　　　○　 　 　　。　　　.　　　　゜　　　　　　ﾟ<br>　o　　　ﾟ　　　。　　 　 　 　　　　　　　　　　　　　　　　o　　　。　　　　　　　。<br>　　　　　　　　　　　　　o　　 　　o　　　　　.　　　゜　　　　゜　　　　　　　○<br>　　。　　　　　　　　　　　　　ﾟ　　　　　o　　　　　　○　　　　　o　　ﾟ 　　o<br>　　　　゜　　　　o　　　゜　　　　　　　　　　　　｡　　　　　　　　　　　　　　　　○<br>゜　　　　○　　　　　　　　　　　　　o　　　　　　o　　　　　　o　　　゜　　　　。<br>　o　゜　　　　　　.　　　○　　　　゜　　　　　　　　　　゜　　　　　　　　　　　　　o<br>_＼ 　_　　　゜　　　　　　　　　｡　　　　｡　　　゜　　　　　　o　　　 _　　○￣￣<br>　　○ ＼ 　　　o　　　　゜　　　　　　　 　 　 　 　｡ 　　　　　　／　／<br>￣￣|＿_ ＼＼ 、　　　　　｡　　 　 ゜　　　　 ﾟ　　　　 ○／／｡＿_|￣￣￣￣<br>∃　 |　 　|　　|　ｌ l　゜　　　　　　　　　　　゜　　　　｡ ｌ ｌ　|　　|　　 |○田　田<br>　 　 |田　|　。|　| ｌ　　 　　 ゜　 　　 ゜　 　 ｡　 ゜　 　ｌ |　|　　|　田|　　　　o<br>∃○|　 　|　　|　|｡ 　゜　. .. ... .. ... . ... ...゜ . .. .. .. 　　 ｌ |。|　　| 　 ｜　田　田<br>　 　 |田　|　　|　ｌ‐　　　　.....　　　....　　 　 .....　　 　 -|　|　　|　田|<br>∃　 |　 　|○―　....　　　　o　　　　　　....　　　○　.....　― 　| 　 ｜　田　田<br>　　　o.... 一　　　　　　....　　　　　○　　　 ...　　o　　　....　　ー-　|　。<br>―　￣　　　o　　　⌒ 　　　　　　　　　　　　　　　　　　　　　　　 ￣　―　-<br>　　....　　　　　　　　　　　　　　　....　　　　　　　　⌒　　　o　　....　　　　　　....<br><br>　　　　　　　　　 　 　 　 　 　 ┏━━━━━━━━━━━━━━━━┓<br>　　　　　　　　　 　 　 　 　 　 ┃　&#x2005; ある冬の日のお話　　　　終わり　　&#x2009;┃<br>　　　　　　　　　 　 　 　 　 　 ┗━━━━━━━━━━━━━━━━┛<br><br>
14	普通のやる夫さん	sage	2018/02/12(Mon) 16:19:26 ID:2fd507e4	以上で投下終了です。
15	普通のやる夫さん	sage	2018/02/12(Mon) 16:42:27 ID:ed315704	乙<br>ああ、便所が近いって言ってたから
16	普通のやる夫さん	sage	2018/02/12(Mon) 18:38:55 ID:4e969cff	乙<br>物悲しい
17	普通のやる夫さん	sage	2018/02/12(Mon) 18:52:48 ID:512d97fe	おつ<br>最後に言えたわけだ
18	普通のやる夫さん	sage	2018/02/12(Mon) 21:21:32 ID:0c62f2ce	乙だよ
19	普通のやる夫さん	sage	2018/02/12(Mon) 23:36:06 ID:2e92b9f5	乙
20	普通のやる夫さん	sage	2018/02/13(Tue) 19:52:06 ID:64063d06	乙<br>&gt;&gt;15<br>お前のせいで読後感台無しだよｗｗｗ
21	◆Fi4qZzWcBo	sage	2018/02/14(Wed) 20:46:42 ID:38a3ad2f	前後宣言含め87レスお借りします。<br>タイトルは『喫煙所一景』です。<br>それだけの話。<br><br>※未成年の喫煙描写があります。ご注意・ご了承ください。
22	◆Fi4qZzWcBo	sage	2018/02/14(Wed) 20:46:58 ID:38a3ad2f	,:　'　/　'　/　/　,:'/,　　:'/　　/'　/　/　,:'/,:　'　/　'　/　:'/　　/'　/　/　,:'/,:　'　/　'　/　/　,:'/,　'　/　'　/　/　,:'/,<br>　:'/　　/'　/　/　,:'//,:　'　/　'　/　/　　　　　　　,　　　　　　　　　　　　　　　　　　,　　:'/　　/'　/　　,　　:'/　　/'　/<br>/,:　'　/　'　/　/　,:'/,　　:'/ . 　　　 　 . ,ｲ　 ,ｲ　　,ｲ,ｲ　　　 ,ｲ　 ,ｲ　　,ｲ,ｲ 　　,:　'　/　'　/　/　,:'　:　'　/　'　/　/　,:'<br>/'　/　/　,:'/,:　'　/　'　/　/　　　　＿_/.ﾑ_/./　　ﾚ'ﾚ'　＿_/.ﾑ_/./　　ﾚ'ﾚ'　　./'　/　/　,:'/,:　'　/　'　'　/　/　,:'/,:　'<br>　:'/　　/'　/　/　,:'//,:　'　/ .　　 ヽ=, ,.--., .二7　　　 ヽ=, ,.--., .二7　　　　　　　　　　　 ､＿＿＿＿＿　　/　/　/<br>/,:　'　/　'　/　/　,:'/,　　:'/ . 　　　 /″ .//　　　　　　　/″ .//　　　　　 ,ｲﾆﾆﾆ Z　　 　 ｀￣￣￣￣￣　./　/　i<br>　/　/　,:'/,:　'　/　'　/　/.il/,.　 　 　 　 //　　　　　　　　 　 //　　　　　/´ ,ｲ　Z/　　　　　　　 　 /'　/　/　,:'/ , | '<br>/'　/　/　,:'/,:　'　/　iｌ//　l|/'　　　 　 ./´　　 　 　 　 　 　 ./´　　　　　 　 //　 　　/　/　,:'/,　'　/　'　/　 /i　＿il_<br>　:'/　　/'　/　/　,:.|￣￣￣|il/'　/　　　　,:　'　/　'　/　:'　　　　　/..　　　 /´ 　 　 　 /　/　,:'/,　　/　 i＿_ _|｣iiiiiiiiii<br>/,:　'　/　'　/　/　.｣iiiiiiiiiiiiiiii|iL_/'　/　/　,:'/,:　'　/　'　/　:'/　　/'　/　/　,:'┌┬───┐i _ _, :'/ , : :|ii|_|ii|iiiiiiiiiiiiiii<br>,:'/,　　:'/　　/'　/|iiiiiiiiiiiiiiiiiiiiiiiｉ|i, 　 :'/　　/'　/'　/　'　/　/　,:'/,　　:'/ 　 ｢|「!|￣￣￣￣￣ ￣|, '/ , /.|ii|_|ii|iiiiiiiiiiiiiii.<br>/'　/　/　,:'/,:　'　|iiiiiiiiiiiiiiiiiiiiiiiｉ|i　/　/　,:'/,:　'　 / i/　,:'/,:　'　/　/ 　 /　|i| |:liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii|/ , /., '|ii|_|ii|iiiiiiiiiiiiiii<br>　'/ 　 /'　/　/　 |iiiiiiiiiiiiiiiiiiiiiiiｉ|i,:'/,:　' ┌┐_┌┐l|‐┐　'　/　/　,:'/,　　 |i| |:liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii|, '/ , /.|ii|_|ii|iiiiiiiiiiiiiii<br>/,　'　/ 　 /　/　 |iiiiiiiiiiiiiiiiiiiiiiiｉ|i/:, ., '｢||三三三三三三|　,:'/,:　'　/ 　 / .|i| |:liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii| , /., '/|ii|_|ii|iiiiiiiiiiiiiii.<br>,:　'　/　 　/　/／iiiiiiiiiiiiiiiiiiiiiiiiｉ|i, '/:, .|:||三三三三三三|　,:'/,:　'　/ 　 / .|i| |:liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii|, '/ , /.|ii|_|ii|iiiiiiiiiiiiiii<br>　 .'/ 　 /　_／iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i/:, , '.|:||三三三三三三|,:'/,:　'　/ 　 / .　|i| |:liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii|/., '/ , |ii|_|ii|iiiiiiiiiiiiiii<br>,,,,,,,,,,,,,,,,,,,,,,|iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i, '/:, .|:||三三三三三三|:-‐'''''''&quot;&quot;&quot;￣￣&quot;|i| |:liiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii| ,,,,,,,,,,, |ii|_|ii|iiiiiiiiiiiiiii<br>: : : : :::: : :::|iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i&quot;&quot;'''&quot;|:||三三三三三三|::: : :: : : : : ::::,.=＝=､ lii,.=＝=､iiiiiiiiiiiiiiiii|::::: :::::: |ii|_|ii|iiiiiiiiiiiiiii<br>:: :: : i :: : :::|iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i:: : :: :|:||三三三三三三|: :: :::: :: : :: //::::::::::::::Y:::::::::::::::ヽiiiiiiiiiiiiii|:: : ::::::::|ii|_|ii|iiiiiiiiiiiiiii.<br>:: : i :| : :: : |iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i:: : : ::|:||三三三三三三| : :: : : :: ::: 'i !:::::::::::::::il::::::::::::::::::l iiiiiiiiiiiii|: : :: : : |ii|_|ii|iiiiiiiiiiiiiii<br>|￣￣|Tl::: |iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i :: : :::|:||三三三三三三|:: : : :: ＿＿≧====´il｀====≦ iiiiiiiiiiiii|::｢「「三三三三三三<br>|　 　 |T| : |iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiｉ|i:: : : ::|:||三三 |￣￣￣￣￣￣|ii|￣￣￣￣￣￣￣￣￣|── ┴┴::::::::::::::::::::::::::::::<br>_　 　 ￣￣￣￣￣￣|￣|iiiiiiiiｉ|i :: : :::|:||三三 |┃　 　 　 　 ┃|ii|::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::<br>三三三三三三三三 |　 |iiiiiiiiｉ|i:: : : ::|:||三三 |┃　 　 　 　 ┃|ii|::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::<br>三三三三三三三三 |　 |iiiiiiiiｉ|i :: : :::|:||三三 |──────|ii|::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::.<br>三三三三三三三三 |　 |iiiiiiiiｉ|i:: : : ::|:||三三 |┃　 　 　 　 ┃|ii|::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::<br>三三三三三三三三 |　 |iiiiiiiiｉ|i : :::: :|:||三三 |┃　 　 　 　 ┃|ii|::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::<br>三三三三三三三三 |　 |iiiiiiiiｉ|i :: : :::|:||三三 |──────|ii|::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::.
